Skupina,Téma,Téma ID,Země,Kód,Web,Doména,Popis,Typ,Přístup,Data,Zdroj,Návštěvy,Unikátních URL,Poslední návštěva,URL,ID
Geodata,Katastr a pozemkové knihy,cadastre,Polsko,PL,ULDK — lokalizace parcel,uldk.gugik.gov.pl,"Usługa lokalizacji działek katastralnych — REST dotaz na geometrii parcely podle identifikátoru nebo souřadnic; službě stačí ID, příslušnou okresní bázi EGiB si najde sama a vrací WKB",official,open,api,reference,,,,https://uldk.gugik.gov.pl/,pl-uldk-lokalizace-parcel
Geodata,Katastr a pozemkové knihy,cadastre,Polsko,PL,Krajowa Integracja (GUGiK),integracja.gugik.gov.pl,"Celostátně sjednocené služby nad 380 okresními bázemi — KIEG (parcely), KIUG (druhy pozemků), KINA (adresy), UUG (geokódování), KICN a RCN (ceny); k tomu validátor a monitoring okresních WMS a WFS",official,open,ogc,reference,,,,https://integracja.gugik.gov.pl/,pl-krajowa-integracja-gugik
Geodata,Katastr a pozemkové knihy,cadastre,Polsko,PL,Przeglądarka ksiąg wieczystych,przegladarka-ekw.ms.gov.pl,"Veřejné nahlížení do pozemkových knih — vlastník, věcná břemena a hypotéky podle čísla KW; samotné číslo se dohledá přes EGiB nebo okresní geoportál",official,open,search,reference,,,,https://przegladarka-ekw.ms.gov.pl/,pl-przegladarka-ksiag-wieczystych
Geodata,Katastr a pozemkové knihy,cadastre,Portugalsko,PT,BUPi — Balcão Único do Prédio,bupi.gov.pt,"Jednotné pozemkové okénko. **Portugalsko nemá plošný katastr** — na severu a ve vnitrozemí hranice pozemků nikdy zaměřeny nebyly a BUPi je program, kterým je vlastníci dobrovolně evidují. Vysvětluje, proč portugalské parcely v mapě chybí",official,open,none,reference,,,,https://bupi.gov.pt/,pt-bupi
Geodata,Katastr a pozemkové knihy,cadastre,Rumunsko,RO,ANCPI,ancpi.ro,"Rumunská agentura pro katastr a nemovitostní publicitu — katastrální mapa, pozemková kniha a ortofota. Náhled do mapy je veřejný, **výpisy z pozemkové knihy jsou zpoplatněné**. Geoportál geoportal.ancpi.ro mimo Rumunsko neodpovídá",official,mixed,ogc,reference,,,,https://www.ancpi.ro/,ro-ancpi
Geodata,Katastr a pozemkové knihy,cadastre,Slovensko,SK,ZBGIS mapový klient,zbgis.skgeodesy.sk,"Základní báze údajů geografického informačního systému — katastrální mapa, parcely, budovy, adresní body a ortofoto Slovenska v jedné prohlížečce zdarma. Vlastníka u parcely ukáže bez přihlášení, což je proti Rakousku i Německu neobvyklá otevřenost",official,open,ogc,reference,,,,https://zbgis.skgeodesy.sk/mapka/,sk-zbgis
Geodata,Katastr a pozemkové knihy,cadastre,Slovensko,SK,ESKN portál (kataster),kataster.skgeodesy.sk,"Elektronické služby katastru nemovitostí — výpisy z listu vlastnictví, sledování stavu vkladových řízení a služby pro geodety. Informativní výpisy zdarma, úředně ověřené za poplatek; má i strojová rozhraní pro dávkový výdej",official,open,api,reference,,,,https://kataster.skgeodesy.sk/eskn-portal/,sk-eskn
Geodata,Katastr a pozemkové knihy,cadastre,Slovinsko,SI,Kataster nepremičnin (JGP),ipi.eprostor.gov.si,"Slovinský katastr nemovitostí — **parcely, stavby a jejich části se souřadnicemi**, jako veřejné geodetické údaje zdarma ke stažení. Slovinsko sloučilo katastr pozemků a budov do jedné evidence",official,open,bulk,reference,,,,https://ipi.eprostor.gov.si/jgp/kataster,si-kataster
Geodata,Katastr a pozemkové knihy,cadastre,Španělsko,ES,Sede Electrónica del Catastro,sedecatastro.gob.es,"Španělský katastr — parcely, budovy, roky výstavby, plochy a využití pro celé Španělsko kromě Baskicka a Navarry, které vedou vlastní. Nemovitostní údaje jsou veřejné zdarma; jméno vlastníka je chráněný údaj a vydává se jen při doloženém oprávněném zájmu. Má INSPIRE služby a hromadné stahování",official,open,ogc,reference,,,,https://www.sedecatastro.gob.es/,es-catastro
Geodata,Katastr a pozemkové knihy,cadastre,Švédsko,SE,Lantmäteriet,lantmateriet.se,"Švédský zeměměřický úřad — **katastr (fastighetsregister), pozemková kniha, adresy, budovy, ortofota a výškopis**. Referenční geodata jsou od roku 2022 z velké části otevřená; **údaje o vlastníkovi nemovitosti jsou zpoplatněné** a jejich hromadné šíření omezené",official,mixed,api,reference,,,,https://www.lantmateriet.se/,se-lantmateriet
Geodata,Adresy a územní členění,addresses,Celosvětové,GLOBAL,OpenAddresses,openaddresses.io,"Agregované otevřené adresní body globálně — živý pipeline na batch.openaddresses.io vydává týdenní kolekce po zemích a regionech v line-delimited GeoJSON, starý CSV výstup na results.openaddresses.io je zamrzlý archiv z 10/2021",ngo,open,bulk,reference,,,,https://openaddresses.io/,global-openaddresses
Geodata,Adresy a územní členění,addresses,Rakousko,AT,Adressregister (BEV),bev.gv.at,"Rakouský adresní registr vedený BEV — **všechny adresy Rakouska se souřadnicemi, obcí, katastrálním územím a vazbou na budovu**, čtvrtletně a zdarma ke stažení. Podklad pro geokódování rakouských adres; část webu BEV odmítá automatické klienty",official,open,bulk,reference,,,,https://www.bev.gv.at/Services/Produkte.html,at-adressregister
Geodata,Adresy a územní členění,addresses,Belgie,BE,BeST — Belgian Street and Address registry,opendata.bosa.be,"Sjednocený belgický adresní registr — **spojuje regionální zdroje CRAB (Flandry), ICAR (Valonsko) a UrbIS (Brusel) do jedné sady se souřadnicemi**, měsíčně aktualizované a zdarma ke stažení. Bez něj se belgické adresy geokódují ze tří nekompatibilních registrů",official,open,bulk,reference,,,,https://opendata.bosa.be/,be-best
Geodata,Adresy a územní členění,addresses,Bulharsko,BG,ГРАО — адресен регистър,grao.bg,"Bulharská generální ředitelství GRAO — **národní klasifikátor územních jednotek (EKATTE) a adresní registr**, plus statistiky obyvatelstva po obcích a čtvrtích. EKATTE je referenční kód, na kterém stojí většina bulharských územních dat",official,open,search,reference,,,,https://www.grao.bg/,bg-grao
Geodata,Adresy a územní členění,addresses,Chorvatsko,HR,Registar prostornih jedinica,geoportal.dgu.hr,"Chorvatský registr územních jednotek — **županije, obce, sídla, ulice a kućni brojevi (adresní body) se souřadnicemi**, jako mapové služby i ke stažení. Referenční územní a adresní vrstva Chorvatska",official,open,ogc,reference,,,,https://geoportal.dgu.hr/rpj,hr-rpj
Geodata,Adresy a územní členění,addresses,Kypr,CY,DLS e-Services / INSPIRE geoportál,eservices.dls.moi.gov.cy,"Elektronické služby kyperského pozemkového úřadu, součástí je **INSPIRE prohlížečka s tématem Adresy**. Podle metadat samotného úřadu ale **adresní data pokrývají jen asi 4 % území Kypru** — zbytek adresován není. Kypr samostatný celostátní adresní registr nemá",official,open,ogc,reference,,,,https://eservices.dls.moi.gov.cy/,cy-dls-eservices
Geodata,Adresy a územní členění,addresses,Česko,CZ,ArcČR (ARCDATA Praha),arcdata.cz,"ArcČR 4.3 — administrativní členění ČR s geometrií z RÚIAN k 1. 1. 2024 a napojenými statistikami ČSÚ a ÚAP, zdarma pod CC BY 4.0; starší ArcČR 500 v3.3 (sídla, vodstvo, doprava) je už jen archivní ke stažení",commercial,open,download,reference,,,,https://www.arcdata.cz/cs-cz/produkty/data/arccr,cz-arccr-arcdata-praha
Geodata,Adresy a územní členění,addresses,Česko,CZ,RÚIAN / VDP ČÚZK,vdp.cuzk.gov.cz,"Autoritativní CZ registr adres a územní identifikace — výměnný formát, adresní body, definiční body parcel",official,open,bulk,reference,,,,https://vdp.cuzk.gov.cz/,cz-ruian-vdp-cuzk
Geodata,Adresy a územní členění,addresses,Dánsko,DK,Datafordeleren,datafordeler.dk,"Distribuční platforma dánských **základních registrů** — katastr (Matriklen), adresy (DAR), budovy (BBR), obyvatelstvo a firmy, přes API a předplatné datové balíky. Účet zdarma; jedno místo pro všechny dánské referenční registry",official,registration,api,reference,,,,https://datafordeler.dk/,dk-datafordeler
Geodata,Adresy a územní členění,addresses,Estonsko,EE,ADS — aadressiandmete süsteem,inaadress.maaamet.ee,"Estonský adresní systém — **vyhledání jakékoli estonské adresy se souřadnicemi, katastrální parcelou a budovou**, zdarma a s otevřeným API. Referenční adresní zdroj, na kterém stojí estonské e-služby",official,open,api,reference,,,,https://inaadress.maaamet.ee/,ee-inaadress
Geodata,Adresy a územní členění,addresses,Finsko,FI,DVV — väestötietojärjestelmä,dvv.fi,"Finský registr obyvatel a budov — **autoritativní zdroj finských adres a stavebních údajů**, na který se napojuje adresní vrstva Maanmittauslaitos. Základní výdej je zpoplatněný, část dat vychází jako otevřená",official,mixed,api,reference,,,,https://dvv.fi/en/population-information-system,fi-dvv
Geodata,Adresy a územní členění,addresses,Francie,FR,Base Adresse Nationale,adresse.data.gouv.fr,"Národní adresní báze Francie — přes 25 milionů adres se souřadnicemi, pod otevřenou licencí, s geokódovacím API a hromadným stahováním. Referenční adresní zdroj, na kterém stojí většina francouzských veřejných služeb",official,open,api,reference,,,,https://adresse.data.gouv.fr/,fr-ban
Geodata,Adresy a územní členění,addresses,Německo,DE,Georeferenzierte Adressdaten (BKG),gdz.bkg.bund.de,"Celoněmecké adresy se souřadnicemi, sestavené BKG z dat zeměměřických správ všech šestnácti zemí — **jediná adresní sada, která pokrývá Německo jako celek**. Ke stažení; samostatný spolkový adresní registr Německo nemá",official,open,bulk,reference,,,,https://gdz.bkg.bund.de/index.php/default/georeferenzierte-adressdaten-ga.html,de-ga
Geodata,Adresy a územní členění,addresses,Řecko,GR,data.gov.gr — ulice a adresy Kτηματολόγιο,data.gov.gr,"Katalog řeckých otevřených dat, kde vycházejí **názvy ulic a čísla popisná sesbíraná při zakládání Hellenic Cadastre** (tak, jak je nahlásili vlastníci). Řecko nemá jednotný adresní registr: pojmenování ulic je v gesci obcí. Samostatný geoportál geodata.gov.gr, kde vycházela silniční síť, neodpovídá",official,registration,api,reference,,,,https://data.gov.gr/dataset/,gr-data-gov-addresses
Geodata,Adresy a územní členění,addresses,Maďarsko,HU,Magyarország helységnévtára (KSH),ksh.hu,"Oficiální maďarský místopisný slovník — **všechny obce a jejich části s kódy KSH, okresem, župou a statistickými údaji**, ročně aktualizovaný a ke stažení. Referenční územní číselník Maďarska. Adresy na úrovni ulic vede Központi Címregiszter (KCR), který je ale úřední evidencí bez veřejného vyhledávání",official,open,download,reference,,,,https://www.ksh.hu/apps/hntr.main,hu-helysegnevtar
Geodata,Adresy a územní členění,addresses,Irsko,IE,Eircode,eircode.ie,"Irský systém poštovních kódů — **každá adresa v Irsku má vlastní sedmimístný kód**, protože irské venkovské adresy nemají čísla popisná. Vyhledání jednotlivé adresy je zdarma, **hromadná databáze ECAD je licencovaná a placená** — proto Eircode chybí v otevřených datech GeoHive",official,mixed,api,reference,,,,https://www.eircode.ie/,ie-eircode
Geodata,Adresy a územní členění,addresses,Itálie,IT,ANNCSU — národní archiv ulic a čísel,anncsu.it,"Archivio Nazionale dei Numeri Civici e delle Strade Urbane, vedený ISTAT a daňovou správou — **jediný celostátní seznam italských ulic a čísel popisných**, normalizovaný napříč obcemi. Italské adresy jinak vede každá obec zvlášť",official,open,search,reference,,,,https://www.anncsu.it/,it-anncsu
Geodata,Adresy a územní členění,addresses,Lotyšsko,LV,Adrešu reģistrs,vzd.gov.lv,"Lotyšský adresní registr vedený Státní pozemkovou službou — **hierarchie od obce po adresní bod, se souřadnicemi a vazbou na katastrální objekt**, s otevřenými daty ke stažení",official,open,bulk,reference,,,,https://www.vzd.gov.lv/lv/adresu-registrs,lv-adresu-registrs
Geodata,Adresy a územní členění,addresses,Litva,LT,Adresų registras,registrucentras.lt,"Litevský adresní registr vedený Registrų centras — **obce, ulice, adresní body a budovy se souřadnicemi**, s otevřenými daty ke stažení. Referenční adresní vrstva Litvy",official,open,bulk,reference,,,,https://www.registrucentras.lt/adr/,lt-adr
Geodata,Adresy a územní členění,addresses,Lucembursko,LU,ACT — Administration du cadastre et de la topographie,act.public.lu,"Lucemburská katastrální a topografická správa — **adresní registr, katastrální parcely, budovy a topografická data**, vydávaná jako otevřená data přes geoportál a data.public.lu. Lucembursko vede adresy centrálně u jedné instituce",official,open,bulk,reference,,,,https://act.public.lu/,lu-act
Geodata,Adresy a územní členění,addresses,Malta,MT,MaltaPost Postcode Finder,maltapost.com,"Vyhledávač maltských poštovních směrovacích čísel podle lokality a ulice — **de facto referenční adresní zdroj Malty**, protože samostatný státní adresní registr neexistuje. Prostorovou stránku adres nese mapa Planning Authority",commercial,open,search,reference,,,,https://www.maltapost.com/postcode/,mt-postcode
Geodata,Adresy a územní členění,addresses,Nizozemsko,NL,BAG Viewer,bagviewer.kadaster.nl,"Prohlížečka základní registrace adres a budov — pro každou nizozemskou budovu rok výstavby, plocha, účel užívání a status, zdarma a bez přihlášení. Nejpodrobnější veřejný pohled na stavební fond, jaký v EU existuje",official,open,api,reference,,,,https://bagviewer.kadaster.nl/,nl-bagviewer
Geodata,Adresy a územní členění,addresses,Polsko,PL,TERYT,eteryt.stat.gov.pl,"Registr územního členění — vojvodství, okresy, gminy, sídla a ulice s kódy TERC, SIMC a ULIC; plné soubory ke stažení, obdoba českého číselníku území",official,open,download,reference,,,,https://eteryt.stat.gov.pl/eTeryt/rejestr_teryt/udostepnianie_danych/baza_teryt/uzytkownicy_indywidualni/pobieranie/pliki_pelne.aspx,pl-teryt
Geodata,Adresy a územní členění,addresses,Polsko,PL,PRNG — Państwowy Rejestr Nazw Geograficznych,geoportal.gov.pl,"Autoritativní registr polských zeměpisných jmen — jména sídel, vodstva a terénních objektů se souřadnicemi, typem objektu a územním zařazením; ke stažení a jako služba přes geoportál",official,open,download,reference,,,,https://www.geoportal.gov.pl/pl/dane/panstwowy-rejestr-nazw-geograficznych-prng/,pl-prng-panstwowy-rejestr-nazw-geograficznych
Geodata,Adresy a územní členění,addresses,Portugalsko,PT,Código Postal (CTT),ctt.pt,"Vyhledávání portugalských poštovních směrovacích čísel u pošty CTT — **de facto referenční adresní zdroj Portugalska**, protože samostatný státní adresní registr neexistuje. Hromadná databáze kódů je licencovaná a placená",commercial,open,search,reference,,,,https://www.ctt.pt/feapl_2/app/open/postalCodeSearch/postalCodeSearch.jspx,pt-codigo-postal
Geodata,Adresy a územní členění,addresses,Rumunsko,RO,SIRUTA — číselník územních jednotek,data.gov.ro,"Rumunský registr administrativně-územních jednotek — **kraje, obce, města a vesnice s kódy SIRUTA**, jako otevřená data ke stažení. Referenční územní číselník Rumunska. Adresy na úrovni ulic má vést RENNS u ANCPI, jeho ohlašovaná adresa `renns.ancpi.ro` ale neexistuje ani v DNS; na úrovni ulic tak zbývá vyhledávač PSČ Poșta Română",official,open,bulk,reference,,,,https://data.gov.ro/dataset/siruta,ro-siruta
Geodata,Adresy a územní členění,addresses,Slovensko,SK,Register adries,minv.sk,"Slovenský register adries vedený ministerstvem vnitra — **obce, ulice a súpisné i orientačné čísla se souřadnicemi**, s otevřenými daty ke stažení. Referenční adresní vrstva Slovenska; ZBGIS ji zobrazuje v mapě",official,open,bulk,reference,,,,https://www.minv.sk/?register-adries,sk-register-adries
